species code,scientific name,family,order,WoRMS AphiaID
TDW,Taratretis derwentensis,RHOMBOSOLEIDAE,CARANGIFORMES (PLEURONECTOIDEI),282926
ILA,Tariqilabeo latius,CYPRINIDAE,CYPRINIFORMES,1605291
TAE,Tarletonbeania crenularis,MYCTOPHIDAE,MYCTOPHIFORMES,282927
TFE,Tarphops elegans,PARALICHTHYIDAE,CARANGIFORMES (PLEURONECTOIDEI),282929
BSW,Tasmacetus shepherdi,ZIPHIIDAE,CETACEA (ODONTOCETI),231433
TMO,Tasmanogobius lordi,GOBIIDAE,GOBIIFORMES,282934
TAO,Tateurndina ocellicauda,ELEOTRIDAE,GOBIIFORMES,
TCB,Tathicarpus butleri,TATHICARPIDAE,LOPHIIFORMES,282935
TYG,Taunayia bifasciata,HEPTAPTERIDAE,SILURIFORMES,
TUU,Taurocottus bergii,PSYCHROLUTIDAE,PERCIFORMES (COTTOIDEI),282937
XTA,Taurulus bubalis,PSYCHROLUTIDAE,PERCIFORMES (COTTOIDEI),127204
TAU,Tautoga onitis,LABRIDAE,LABRIFORMES (LABROIDEI),158830
CUN,Tautogolabrus adspersus,LABRIDAE,LABRIFORMES (LABROIDEI),159785
TWG,Tawera elliptica,VENERIDAE,BIVALVIA,507917
EKQ,Tectarius coronatus,LITTORINIDAE,GASTROPODA,446936
EKG,Tectarius grandinatus,LITTORINIDAE,GASTROPODA,446938
EQP,Tectarius pagodus,LITTORINIDAE,GASTROPODA,446939
TCX,Tectonatica sagraiana,NATICIDAE,GASTROPODA,367899
TKX,Tectus dentatus,TEGULIDAE,GASTROPODA,988483
EQF,Tectus fenestratus,TEGULIDAE,GASTROPODA,567234
EQY,Tectus pyramis,TEGULIDAE,GASTROPODA,216328
BLC,Tegillarca granosa,ARCIDAE,BIVALVIA,504471
NDO,Tegillarca nodifera,ARCIDAE,BIVALVIA,504472
GKE,Tegula pellisserpentis,TEGULIDAE,GASTROPODA,413468
GFX,Tegula spp,TEGULIDAE,GASTROPODA,
TXO,Teixeirichthys jordani,POMACENTRIDAE,BLENNIIFORMES,212792
RDZ,Telatrygon zugei,DASYATIDAE,MYLIOBATIFORMES,1013687
TLC,Teleogramma brichardi,CICHLIDAE,CICHLIFORMES,
TXE,Telescopium telescopium,POTAMIDIDAE,GASTROPODA,215140
LUP,Telestes polylepis,LEUCISCIDAE,CYPRINIFORMES,
LUS,Telestes souffia,LEUCISCIDAE,CYPRINIFORMES,
UXX,Telesto spp,TUBIPORIDAE,CNIDARIA (ANTHOZOA) OCTOCORALLIA,
TWL,Tellina spp,TELLINIDAE,BIVALVIA,
TQS,Tellinella cruciata,TELLINIDAE,BIVALVIA,876772
TQV,Tellinella virgata,TELLINIDAE,BIVALVIA,575774
EQN,Tellinides timorensis,TELLINIDAE,BIVALVIA,724439
TEB,Telmatherina abendanoni,TELMATHERINIDAE,ATHERINIFORMES,
FQC,Telmatobius culeus,TELMATOBIIDAE,ANURA,
TLF,Telmatochromis bifrenatus,CICHLIDAE,CICHLIFORMES,
JHO,Telmessus cheiragonus,CHEIRAGONIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,254360
NTH,Temera hardwickii,NARKIDAE,TORPEDINIFORMES,282938
IVJ,Temora longicornis,TEMORIDAE,COPEPODA,104878
TKR,Tentoriceps cristatus,TRICHIURIDAE,SCOMBRIFORMES (SCOMBROIDEI),219705
ZTS,Tentorium semisuberites,POLYMASTIIDAE,PORIFERA (DEMOSPONGIAE),134224
HIL,Tenualosa ilisha,DOROSOMATIDAE,CLUPEIFORMES,278568
TWN,Tenualosa macrura,DOROSOMATIDAE,CLUPEIFORMES,278569
REE,Tenualosa reevesii,DOROSOMATIDAE,CLUPEIFORMES,278570
THT,Tenualosa thibaudeaui,DOROSOMATIDAE,CLUPEIFORMES,
TOL,Tenualosa toli,DOROSOMATIDAE,CLUPEIFORMES,217454
TFS,Tephrinectes sinensis,PARALICHTHYIDAE,CARANGIFORMES (PLEURONECTOIDEI),282940
TKI,Teramulus kieneri,ATHERINIDAE,ATHERINIFORMES,282941
TJB,Terapon jarbua,TERAPONTIDAE,CENTRARCHIFORMES,218350
TEU,Terapon puta,TERAPONTIDAE,CENTRARCHIFORMES,127078
THO,Terapon spp,TERAPONTIDAE,CENTRARCHIFORMES,
TEH,Terapon theraps,TERAPONTIDAE,CENTRARCHIFORMES,218349
THE,Terapontidae,TERAPONTIDAE,CENTRARCHIFORMES,125568
TBE,Terebellum terebellum,SERAPHSIDAE,GASTROPODA,215382
BQQ,Terebra subulata,TEREBRIDAE,GASTROPODA,208080
TBP,Terebralia palustris,POTAMIDIDAE,GASTROPODA,216725
TBX,Terebralia sulcata,POTAMIDIDAE,GASTROPODA,216724
JVX,Terebridae,TEREBRIDAE,GASTROPODA,160424
ADP,Terranatos dolichopterus,RIVULIDAE,CYPRINODONTIFORMES,
TTX,Testudinata,,TESTUDINES,
TUL,Testudinata,,TESTUDINES,
TBO,Tetrabrachium ocellatum,TETRABRACHIIDAE,LOPHIIFORMES,282943
TMJ,Tetracentrum apogonoides,AMBASSIDAE,MUGILIFORMES,
TLQ,Tetracheledone spinicirrhus,MEGALELEDONIDAE,CEPHALOPODA (OCTOPODS),342400
TEA,Tetragonopterus argenteus,CHARACIDAE,CHARACIFORMES,
TGV,Tetragonurus cuvieri,TETRAGONURIDAE,SCOMBRIFORMES (STROMATEOIDEI),127080
QJX,Tetragonurus spp,TETRAGONURIDAE,SCOMBRIFORMES (STROMATEOIDEI),
TMQ,Tetranematichthys quadrifilis,AUCHENIPTERIDAE,SILURIFORMES,
TDL,Tetraodon pustulatus,TETRAODONTIDAE,TETRAODONTIFORMES,275368
TFX,Tetraodon spp,TETRAODONTIDAE,TETRAODONTIFORMES,
PUX,Tetraodontidae,TETRAODONTIDAE,TETRAODONTIFORMES,125612
IKV,Tetrapleurodon geminis,PETROMYZONTIDAE,PETROMYZONTIFORMES,
IKW,Tetrapleurodon spadiceus,PETROMYZONTIDAE,PETROMYZONTIFORMES,
SSP,Tetrapturus angustirostris,ISTIOPHORIDAE,CARANGIFORMES (MENOIDEI),219734
MSP,Tetrapturus belone,ISTIOPHORIDAE,CARANGIFORMES (MENOIDEI),126952
RSP,Tetrapturus georgii,ISTIOPHORIDAE,CARANGIFORMES (MENOIDEI),126953
SPF,Tetrapturus pfluegeri,ISTIOPHORIDAE,CARANGIFORMES (MENOIDEI),126954
WHH,Tetrapturus spp,ISTIOPHORIDAE,CARANGIFORMES (MENOIDEI),
TEO,Tetraroge barbata,SYNANCEIIDAE,PERCIFORMES (SCORPAENOIDEI),282946
TZV,Tetraselmis chui,CHLORODENDRACEAE,CHLOROPHYTA (CHLORODENDROPHYCEAE),345528
TZZ,Tetraselmis spp,CHLORODENDRACEAE,CHLOROPHYTA (CHLORODENDROPHYCEAE),
TXL,Tetraselmis suecica,CHLORODENDRACEAE,CHLOROPHYTA (CHLORODENDROPHYCEAE),163447
TTC,Tetronarce californica,TORPEDINIDAE,TORPEDINIFORMES,845703
TTO,Tetronarce nobiliana,TORPEDINIDAE,TORPEDINIFORMES,321911
TZP,Tetronarce puelcha,TORPEDINIDAE,TORPEDINIFORMES,321912
TTQ,Tetronarce tokionis,TORPEDINIDAE,TORPEDINIFORMES,845708
TTW,Tetronarce tremens,TORPEDINIDAE,TORPEDINIFORMES,845709
TEQ,Tetrosomus concatenatus,OSTRACIIDAE,TETRAODONTIFORMES,219916
QKA,Tetrosomus gibbosus,OSTRACIIDAE,TETRAODONTIFORMES,219915
TWM,Teuthowenia megalops,CRANCHIIDAE,CEPHALOPODA (SQUIDS),139429
TWC,Tewara cranwellae,CREEDIIDAE,ACROPOMATIFORMES,282949
ISD,Thais nodosa,MURICIDAE,GASTROPODA,224924
IBX,Thais spp,MURICIDAE,GASTROPODA,
CHQ,Thaisella chocolata,MURICIDAE,GASTROPODA,714218
ISO,Thaisella coronata,MURICIDAE,GASTROPODA,574257
TLK,Thalamita crenata,PORTUNIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,208848
TAX,Thalamita spinimana,PORTUNIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,442920
QOX,Thalamita spp,PORTUNIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,
DIB,Thalassarche bulleri,DIOMEDEIDAE,PROCELLARIIFORMES,225776
TQH,Thalassarche carteri,DIOMEDEIDAE,PROCELLARIIFORMES,225758
DCU,Thalassarche cauta,DIOMEDEIDAE,PROCELLARIIFORMES,225902
DCR,Thalassarche chlororhynchos,DIOMEDEIDAE,PROCELLARIIFORMES,159069
DIC,Thalassarche chrysostoma,DIOMEDEIDAE,PROCELLARIIFORMES,225760
DER,Thalassarche eremita,DIOMEDEIDAE,PROCELLARIIFORMES,225779
TQW,Thalassarche impavida,DIOMEDEIDAE,PROCELLARIIFORMES,1348514
DIM,Thalassarche melanophris,DIOMEDEIDAE,PROCELLARIIFORMES,343995
DKS,Thalassarche salvini,DIOMEDEIDAE,PROCELLARIIFORMES,567903
TWD,Thalassarche steadi,DIOMEDEIDAE,PROCELLARIIFORMES,1348515
SVB,Thalasseus bergii,LARIDAE,CHARADRIIFORMES,413041
DYQ,Thalasseus sandvicensis,LARIDAE,CHARADRIIFORMES,413044
TAQ,Thalassina anomala,THALASSINIDAE,DECAPODA (PLEOCYEMATA) GEBIIDEA,477807
TLI,Thalassobathia pelagica,OPHIDIIDAE,OPHIDIIFORMES,126660
TAA,Thalassoica antarctica,PROCELLARIIDAE,PROCELLARIIFORMES,212639
TMF,Thalassoma bifasciatum,LABRIDAE,LABRIFORMES (LABROIDEI),159786
TMD,Thalassoma duperrey,LABRIDAE,LABRIFORMES (LABROIDEI),273579
QPL,Thalassoma hebraicum,LABRIDAE,LABRIFORMES (LABROIDEI),212207
TWO,Thalassoma lunare,LABRIDAE,LABRIFORMES (LABROIDEI),212209
TMP,Thalassoma pavo,LABRIDAE,LABRIFORMES (LABROIDEI),126970
QKB,Thalassoma purpureum,LABRIDAE,LABRIFORMES (LABROIDEI),212213
TWX,Thalassoma spp,LABRIDAE,LABRIFORMES (LABROIDEI),
BTM,Thalassophryne maculosa,BATRACHOIDIDAE,BATRACHOIDIFORMES,282954
EUL,Thaleichthys pacificus,OSMERIDAE,OSMERIFORMES,282959
KNY,Thamnaconus hypargyreus,MONACANTHIDAE,TETRAODONTIFORMES,277208
TDJ,Thamnaconus modestoides,MONACANTHIDAE,TETRAODONTIFORMES,220079
TKD,Thamnaconus modestus,MONACANTHIDAE,TETRAODONTIFORMES,277210
KSE,Thamnaconus septentrionalis,MONACANTHIDAE,TETRAODONTIFORMES,220081
TAW,Thamnaconus spp,MONACANTHIDAE,TETRAODONTIFORMES,
TJQ,Thaumastocheles japonicus,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,382870
TCZ,Thaumastocheles zaleucus,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,382871
THW,Thaumastochelopsis wardi,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,382873
TVG,Thaumeledone gunteri,MEGALELEDONIDAE,CEPHALOPODA (OCTOPODS),342262
TYB,Thayeria boehlkei,CHARACIDAE,CHARACIFORMES,
TFQ,Thelenota ananas,STICHOPODIDAE,ECHINODERMATA (HOLOTHUROIDEA),210916
HLX,Thelenota anax,STICHOPODIDAE,ECHINODERMATA (HOLOTHUROIDEA),210915
JDZ,Thelenota rubralineata,STICHOPODIDAE,ECHINODERMATA (HOLOTHUROIDEA),242080
QZA,Thelepus cincinnatus,TEREBELLIDAE,ANELLIDA (POLYCHAETA),131543
UAQ,Themisto gaudichaudii,HYPERIIDAE,AMPHIPODA,325384
IWI,Themisto libellula,HYPERIIDAE,AMPHIPODA,156452
ZTH,Thenea spp,THENEIDAE,PORIFERA (DEMOSPONGIAE),
TZI,Thenus indicus,SCYLLARIDAE,DECAPODA (PLEOCYEMATA) ACHELATA,382973
THQ,Thenus orientalis,SCYLLARIDAE,DECAPODA (PLEOCYEMATA) ACHELATA,210362
TVX,Thenus spp,SCYLLARIDAE,DECAPODA (PLEOCYEMATA) ACHELATA,
TES,Thermarces cerberus,ZOARCIDAE,PERCIFORMES (ZOARCOIDEI),282964
UFX,Thermiphione spp,IPHIONIDAE,ANELLIDA (POLYCHAETA),
RXL,Thetystrombus latus,STROMBIDAE,GASTROPODA,1428085
RVK,Thia scutellata,THIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,107281
GTS,Thoracocharax securis,GASTEROPELECIDAE,CHARACIFORMES,
IPY,Thoracocharax stellatus,GASTEROPELECIDAE,CHARACIFORMES,
TGN,Thorogobius angolensis,GOBIIDAE,GOBIIFORMES,273476
UJH,Thorogobius ephippiatus,GOBIIDAE,GOBIIFORMES,126937
QOG,Thorogobius rofeni,GOBIIDAE,GOBIIFORMES,273477
HQY,Thracia phaseolina,THRACIIDAE,BIVALVIA,152378
HQN,Thracia pubescens,THRACIIDAE,BIVALVIA,141650
THN,Thrattidion noctivagus,DOROSOMATIDAE,CLUPEIFORMES,
EYB,Thryssa baelama,ENGRAULIDAE,CLUPEIFORMES,212291
EYJ,Thryssa brevicauda,ENGRAULIDAE,CLUPEIFORMES,275550
EYD,Thryssa dussumieri,ENGRAULIDAE,CLUPEIFORMES,275553
EYE,Thryssa encrasicholoides,ENGRAULIDAE,CLUPEIFORMES,158704
EYH,Thryssa hamiltonii,ENGRAULIDAE,CLUPEIFORMES,275555
EYK,Thryssa kammalensis,ENGRAULIDAE,CLUPEIFORMES,275556
EYM,Thryssa malabarica,ENGRAULIDAE,CLUPEIFORMES,212288
EYY,Thryssa mystax,ENGRAULIDAE,CLUPEIFORMES,275559
EYP,Thryssa purava,ENGRAULIDAE,CLUPEIFORMES,275561
EYG,Thryssa rastrosa,ENGRAULIDAE,CLUPEIFORMES,
EYS,Thryssa scratchleyi,ENGRAULIDAE,CLUPEIFORMES,275562
EYT,Thryssa setirostris,ENGRAULIDAE,CLUPEIFORMES,212289
EYV,Thryssa vitrirostris,ENGRAULIDAE,CLUPEIFORMES,212290
EYW,Thryssa whiteheadi,ENGRAULIDAE,CLUPEIFORMES,275565
TYO,Thryssocypris ornithostoma,DANIONIDAE,CYPRINIFORMES,
IYN,Thuiaria thuja,SERTULARIIDAE,CNIDARIA (HYDROZOA),117940
TUN,Thunnini,SCOMBRIDAE,SCOMBRIFORMES (SCOMBROIDEI),
ALB,Thunnus alalunga,SCOMBRIDAE,SCOMBRIFORMES (SCOMBROIDEI),127026
YFT,Thunnus albacares,SCOMBRIDAE,SCOMBRIFORMES (SCOMBROIDEI),127027
BLF,Thunnus atlanticus,SCOMBRIDAE,SCOMBRIFORMES (SCOMBROIDEI),159343
SBF,Thunnus maccoyii,SCOMBRIDAE,SCOMBRIFORMES (SCOMBROIDEI),219720
BET,Thunnus obesus,SCOMBRIDAE,SCOMBRIFORMES (SCOMBROIDEI),127028
PBF,Thunnus orientalis,SCOMBRIDAE,SCOMBRIFORMES (SCOMBROIDEI),273823
TUS,Thunnus spp,SCOMBRIDAE,SCOMBRIFORMES (SCOMBROIDEI),
BFT,Thunnus thynnus,SCOMBRIDAE,SCOMBRIFORMES (SCOMBROIDEI),127029
LOT,Thunnus tonggol,SCOMBRIDAE,SCOMBRIFORMES (SCOMBROIDEI),219722
UBL,Thylacodes colubrinus,VERMETIDAE,GASTROPODA,709483
UOE,Thylacodes medusae,VERMETIDAE,GASTROPODA,709492
TLA,Thymallus arcticus,SALMONIDAE,SALMONIFORMES (SALMONOIDEI),
TYE,Thymallus brevirostris,SALMONIDAE,SALMONIFORMES (SALMONOIDEI),
TLV,Thymallus thymallus,SALMONIDAE,SALMONIFORMES (SALMONOIDEI),154375
THV,Thymopides grobovi,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,382874
TQB,Thymops birsteini,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,382876
TQN,Thymops nilenta,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,1653867
TYD,Thynnichthys sandkhol,CYPRINIDAE,CYPRINIFORMES,
TYT,Thynnichthys thynnoides,CYPRINIDAE,CYPRINIFORMES,
TWY,Thynnichthys vaillanti,CYPRINIDAE,CYPRINIFORMES,
JBW,Thyone fusus,PHYLLOPHORIDAE,ECHINODERMATA (HOLOTHUROIDEA),124670
WSM,Thyrsites lepidopodea,GEMPYLIDAE,SCOMBRIFORMES (SCOMBROIDEI),1494219
THM,Thyrsitoides marleyi,GEMPYLIDAE,SCOMBRIFORMES (SCOMBROIDEI),219698
TYX,Thysanactis dentex,STOMIIDAE,STOMIIFORMES,282973
TSO,Thysanichthys crossotus,SCORPAENIDAE,PERCIFORMES (SCORPAENOIDEI),282974
YAE,Thysanoessa gregaria,EUPHAUSIIDAE,EUPHAUSIACEA,110707
YEN,Thysanoessa inermis,EUPHAUSIIDAE,EUPHAUSIACEA,110708
YAI,Thysanoessa longicaudata,EUPHAUSIIDAE,EUPHAUSIACEA,110709
YAN,Thysanoessa longipes,EUPHAUSIIDAE,EUPHAUSIACEA,237873
KRM,Thysanoessa macrura,EUPHAUSIIDAE,EUPHAUSIACEA,236219
YNI,Thysanoessa raschii,EUPHAUSIIDAE,EUPHAUSIACEA,110711
YAP,Thysanoessa spinifera,EUPHAUSIIDAE,EUPHAUSIACEA,237874
YXG,Thysanoessa spp,EUPHAUSIIDAE,EUPHAUSIACEA,
YAV,Thysanoessa vicina,EUPHAUSIIDAE,EUPHAUSIACEA,236221
QEL,Thysanophrys celebica,PLATYCEPHALIDAE,PERCIFORMES (SCORPAENOIDEI),218157
YUR,Thysanoteuthis rhombus,THYSANOTEUTHIDAE,CEPHALOPODA (SQUIDS),141680
YCN,Thysochromis ansorgii,CICHLIDAE,CICHLIFORMES,
URJ,Tiariturris libya,PSEUDOMELATOMIDAE,GASTROPODA,435054
TGC,Tiaroga cobitis,LEUCISCIDAE,CYPRINIFORMES,
IBF,Tibia fusus,ROSTELLARIIDAE,GASTROPODA,215385
EJS,Tigrigobius janssi,GOBIIDAE,GOBIIFORMES,1012362
TPO,Tilapia baloni,CICHLIDAE,CICHLIFORMES,
TIV,Tilapia brevimanus,CICHLIDAE,CICHLIFORMES,
TIM,Tilapia busumana,CICHLIDAE,CICHLIFORMES,
TJU,Tilapia guinasana,CICHLIDAE,CICHLIFORMES,
TJW,Tilapia ruweti,CICHLIDAE,CICHLIFORMES,
TLS,Tilapia sparrmanii,CICHLIDAE,CICHLIFORMES,
TSG,Tilesina gibbosa,AGONIDAE,PERCIFORMES (COTTOIDEI),282981
VIX,Tilodon sexfasciatus,MICROCANTHIDAE,CENTRARCHIFORMES,315843
JDJ,Timoclea ovata,VENERIDAE,BIVALVIA,141929
FTE,Tinca tinca,TINCIDAE,CYPRINIFORMES,154343
TBG,Titanostrombus galeatus,STROMBIDAE,GASTROPODA,1429806
TVB,Tivela byronensis,VENERIDAE,BIVALVIA,507955
TVL,Tivela lessonii,VENERIDAE,BIVALVIA,507950
TVM,Tivela mactroides,VENERIDAE,BIVALVIA,420964
TVP,Tivela planulata,VENERIDAE,BIVALVIA,507948
TVW,Tivela spp,VENERIDAE,BIVALVIA,
TVT,Tivela stultorum,VENERIDAE,BIVALVIA,367761
TVR,Tivela tripla,VENERIDAE,BIVALVIA,225609
TVV,Tivela zonaria,VENERIDAE,BIVALVIA,507958
PFH,Tlaloc hildebrandi,PROFUNDULIDAE,CYPRINODONTIFORMES,
TSE,Tocantinsia piresi,AUCHENIPTERIDAE,SILURIFORMES,
SQG,Todarodes angolensis,OMMASTREPHIDAE,CEPHALOPODA (SQUIDS),225569
TFP,Todarodes filippovae,OMMASTREPHIDAE,CEPHALOPODA (SQUIDS),325306
SQJ,Todarodes pacificus,OMMASTREPHIDAE,CEPHALOPODA (SQUIDS),342067
SQE,Todarodes sagittatus,OMMASTREPHIDAE,CEPHALOPODA (SQUIDS),140624
QSX,Todarodes spp,OMMASTREPHIDAE,CEPHALOPODA (SQUIDS),
TDQ,Todaropsis eblanae,OMMASTREPHIDAE,CEPHALOPODA (SQUIDS),140625
TWE,Todaropsis spp,OMMASTREPHIDAE,CEPHALOPODA (SQUIDS),
TUI,Tomeurus gracilis,POECILIIDAE,CYPRINODONTIFORMES,
GTB,Tomicodon bidens,GOBIESOCIDAE,BLENNIIFORMES,282986
TGU,Tominanga aurea,TELMATHERINIDAE,ATHERINIFORMES,283005
GHF,Tomistoma schlegelii,CROCODYLIDAE,CROCODYLIA,
QFA,Tomiyamichthys latruncularius,GOBIIDAE,GOBIIFORMES,398654
TMN,Tomiyamichthys oni,GOBIIDAE,GOBIIFORMES,283008
HTK,Tondanichthys kottelati,ZENARCHOPTERIDAE,BELONIFORMES,
TBS,Tongaichthys robustus,GEMPYLIDAE,SCOMBRIFORMES (SCOMBROIDEI),283009
OKK,Tonicia schrammi,CHITONIDAE,POLYPLACOPHORA,386334
TAV,Tonna allium,TONNIDAE,GASTROPODA,208010
OAC,Tonna canaliculata,TONNIDAE,GASTROPODA,208008
TOY,Tonna dolium,TONNIDAE,GASTROPODA,208012
TOQ,Tonna galea,TONNIDAE,GASTROPODA,141687
TPX,Tonna perdix,TONNIDAE,GASTROPODA,208014
OSZ,Tonna sulcosa,TONNIDAE,GASTROPODA,208013
QTT,Tonna tessellata,TONNIDAE,GASTROPODA,410306
TOK,Tor khudree,CYPRINIDAE,CYPRINIFORMES,
PTP,Tor putitora,CYPRINIDAE,CYPRINIFORMES,
TZD,Tor tambra,CYPRINIDAE,CYPRINIFORMES,
TOB,Tor tambroides,CYPRINIDAE,CYPRINIFORMES,
PTT,Tor tor,CYPRINIDAE,CYPRINIFORMES,
TOD,Torpedinidae,TORPEDINIDAE,TORPEDINIFORMES,105718
TOF,Torpediniformes,,TORPEDINIFORMES,10215
TTB,Torpedo bauchotae,TORPEDINIDAE,TORPEDINIFORMES,271679
TTU,Torpedo fuscomaculata,TORPEDINIDAE,TORPEDINIFORMES,217379
TTN,Torpedo mackayana,TORPEDINIDAE,TORPEDINIFORMES,271682
TTR,Torpedo marmorata,TORPEDINIDAE,TORPEDINIFORMES,271684
TTT,Torpedo panthera,TORPEDINIDAE,TORPEDINIFORMES,217381
TTJ,Torpedo sinuspersici,TORPEDINIDAE,TORPEDINIFORMES,217380
TOE,Torpedo spp,TORPEDINIDAE,TORPEDINIFORMES,
TTV,Torpedo torpedo,TORPEDINIDAE,TORPEDINIFORMES,271691
TQA,Torquigener altipinnis,TETRAODONTIDAE,TETRAODONTIFORMES,278263
QFF,Torquigener flavimaculosus,TETRAODONTIDAE,TETRAODONTIFORMES,219962
QFB,Torquigener hypselogeneion,TETRAODONTIDAE,TETRAODONTIFORMES,219961
TSI,Tosana niwae,ANTHIADIDAE,PERCIFORMES (PERCOIDEI),283010
TSF,Tosanoides filamentosus,ANTHIADIDAE,PERCIFORMES (PERCOIDEI),283011
TBN,Tosarhombus neocaledonicus,BOTHIDAE,CARANGIFORMES (PLEURONECTOIDEI),283015
WEM,Totoaba macdonaldi,SCIAENIDAE,ACANTHURIFORMES,283019
TXC,Toxotes chatareus,TOXOTIDAE,CARANGIFORMES (TOXOTOIDEI),283020
TXJ,Toxotes jaculatrix,TOXOTIDAE,CARANGIFORMES (TOXOTOIDEI),283021
TXM,Toxotes microlepis,TOXOTIDAE,CARANGIFORMES (TOXOTOIDEI),283022
GTM,Trachelochismus melobesia,GOBIESOCIDAE,BLENNIIFORMES,283024
TYU,Trachelyichthys decaradiatus,AUCHENIPTERIDAE,SILURIFORMES,
TYZ,Trachelyopterichthys anduzei,AUCHENIPTERIDAE,SILURIFORMES,
PSX,Trachelyopterus albicrux,AUCHENIPTERIDAE,SILURIFORMES,
TYR,Trachelyopterus coriaceus,AUCHENIPTERIDAE,SILURIFORMES,
TYJ,Trachelyopterus cratensis,AUCHENIPTERIDAE,SILURIFORMES,
VSR,Trachelyopterus galeatus,AUCHENIPTERIDAE,SILURIFORMES,
VSW,Trachelyopterus insignis,AUCHENIPTERIDAE,SILURIFORMES,
TYL,Trachelyopterus striatulus,AUCHENIPTERIDAE,SILURIFORMES,
AYK,Trachemys scripta,EMYDIDAE,TESTUDINES,
TRC,Trachichthyidae,TRACHICHTHYIDAE,TRACHICHTHYIFORMES,125459
TCU,Trachichthys australis,TRACHICHTHYIDAE,TRACHICHTHYIFORMES,283027
TCF,Trachidermus fasciatus,COTTIDAE,PERCIFORMES (COTTOIDEI),283028
TRA,Trachinidae,TRACHINIDAE,PERCIFORMES (PERCOIDEI),125570
TXA,Trachinocephalus myops,SYNODONTIDAE,AULOPIFORMES,158884
TIU,Trachinops brauni,PLESIOPIDAE,BLENNIIFORMES,283029
TCI,Trachinotus africanus,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),218439
TCK,Trachinotus anak,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),273288
TBA,Trachinotus baillonii,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),218440
POO,Trachinotus blochii,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),151169
TCO,Trachinotus botla,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),218442
POM,Trachinotus carolinus,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),159652
TCN,Trachinotus cayennensis,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),273289
TCP,Trachinotus coppingeri,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),273290
TNF,Trachinotus falcatus,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),151168
PPL,Trachinotus goodei,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),159654
TOG,Trachinotus goreensis,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),273291
TON,Trachinotus kennedyi,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),273292
TOI,Trachinotus marginatus,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),273293
TOO,Trachinotus maxillosus,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),273294
TUK,Trachinotus mookalee,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),273295
POP,Trachinotus ovatus,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),126819
TAP,Trachinotus paitensis,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),273296
TUH,Trachinotus rhodopus,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),273297
POX,Trachinotus spp,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),
TUE,Trachinotus stilbe,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),273298
TIE,Trachinotus teraia,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),273299
TZA,Trachinus araneus,TRACHINIDAE,PERCIFORMES (PERCOIDEI),127081
WVW,Trachinus armatus,TRACHINIDAE,PERCIFORMES (PERCOIDEI),274003
WVZ,Trachinus collignoni,TRACHINIDAE,PERCIFORMES (PERCOIDEI),274004
WEG,Trachinus draco,TRACHINIDAE,PERCIFORMES (PERCOIDEI),127082
WWA,Trachinus lineolatus,TRACHINIDAE,PERCIFORMES (PERCOIDEI),274006
WWB,Trachinus pellegrini,TRACHINIDAE,PERCIFORMES (PERCOIDEI),274007
TZR,Trachinus radiatus,TRACHINIDAE,PERCIFORMES (PERCOIDEI),127083
WEX,Trachinus spp,TRACHINIDAE,PERCIFORMES (PERCOIDEI),
TRX,Trachipteridae,TRACHIPTERIDAE,LAMPRIFORMES,125483
TPA,Trachipterus arcticus,TRACHIPTERIDAE,LAMPRIFORMES,126527
TWK,Trachipterus ishikawae,TRACHIPTERIDAE,LAMPRIFORMES,272533
TJZ,Trachipterus jacksonensis,TRACHIPTERIDAE,LAMPRIFORMES,272534
TRP,Trachipterus spp,TRACHIPTERIDAE,LAMPRIFORMES,
